block_id,street,barrio,tipo_c,traffic,n_lines_on,n_lines_walk,buses_hour_on,buses_hour_walk,score_n_lines_walk,score_buses_hour_walk
6147,ATACALCO,Palermo,CALLE,0.25,0,9,0.0,238.1,7.1,3.4
6148,GORRITI,Palermo,CALLE,0.25,1,9,7.7,238.1,7.1,3.4
6206,"CUBAS, JOSE",Villa Pueyrredon,CALLE,0.25,0,9,0.0,173.9,7.1,0.0
6212,ESTADO PLURINACIONAL DE BOLIVIA,Villa Pueyrredon,CALLE,0.25,0,9,0.0,181.9,7.1,0.0
6238,"CASARES, ADOLFO BIOY",Recoleta,CALLE,0.25,0,9,0.0,256.4,7.1,5.6
6259,HUMBOLDT,Palermo,CALLE,0.25,1,9,12.0,290.7,7.1,9.7
6280,GORRITI,Palermo,CALLE,0.25,1,9,7.7,230.1,7.1,2.5
6295,POSADAS,Recoleta,CALLE,0.25,0,9,0.0,267.1,7.1,6.9
6300,FITZ ROY,Palermo,CALLE,0.25,0,9,0.0,282.5,7.1,8.7
6322,"HAEDO, EDUARDO V., PRES.",Recoleta,CALLE,0.25,0,9,0.0,256.4,7.1,5.6
6356,MALABIA,Palermo,CALLE,0.25,0,9,0.0,273.5,7.1,7.7
6398,"NEWBERY, JORGE AV.",Chacarita,AVENIDA,0.5,2,16,33.8,412.9,7.1,0.0
6399,OBISPO SAN ALBERTO,Villa Devoto,CALLE,0.25,0,9,0.0,319.1,7.1,13.1
6400,"LAMARCA, EMILIO",Villa Devoto,CALLE,0.25,0,9,0.0,319.1,7.1,13.1
6427,HUMBOLDT,Palermo,CALLE,0.25,0,9,0.0,307.5,7.1,11.7
6436,POSADAS,Recoleta,CALLE,0.25,0,9,0.0,267.1,7.1,6.9
6478,CASTILLO,Chacarita,CALLE,0.25,0,9,0.0,254.8,7.1,5.4
6501,OBISPO SAN ALBERTO,Villa Devoto,CALLE,0.25,0,9,0.0,319.1,7.1,13.1
6603,FITZ ROY,Chacarita,CALLE,0.25,0,9,0.0,223.3,7.1,1.7
6611,OBISPO SAN ALBERTO,Villa Devoto,CALLE,0.25,0,9,0.0,319.1,7.1,13.1
6612,SAN NICOLAS,Villa Devoto,CALLE,0.25,0,9,0.0,319.1,7.1,13.1
6616,HUMBOLDT,Chacarita,CALLE,0.25,0,9,0.0,282.5,7.1,8.7
6777,"CABEZON, JOSE LEON",Villa Devoto,CALLE,0.25,1,9,8.0,319.1,7.1,13.1
6778,SAN NICOLAS,Villa Devoto,CALLE,0.25,0,9,0.0,319.1,7.1,13.1
6785,OBISPO SAN ALBERTO,Villa Devoto,CALLE,0.25,0,9,0.0,319.1,7.1,13.1
6862,"CABEZON, JOSE LEON",Villa Devoto,CALLE,0.25,1,9,8.0,319.1,7.1,13.1
6944,LLAVALLOL,Villa Devoto,CALLE,0.25,0,9,0.0,261.2,7.1,6.2
6982,DARWIN,Villa Crespo,CALLE,0.25,0,9,0.0,224.4,7.1,1.8
6991,CHARCAS,Palermo,CALLE,0.25,0,9,0.0,277.3,7.1,8.1
7091,AGUERO,Recoleta,CALLE,0.25,0,9,0.0,330.5,7.1,14.5
7114,"GONZALEZ, JOAQUIN V.",Villa Devoto,CALLE,0.25,1,9,8.0,319.1,7.1,13.1
7115,"CABEZON, JOSE LEON",Villa Devoto,CALLE,0.25,0,9,0.0,319.1,7.1,13.1
7117,GODOY CRUZ,Villa Crespo,CALLE,0.25,1,9,31.1,243.1,7.1,1.7
7156,DARWIN,Villa Crespo,CALLE,0.25,0,9,0.0,169.5,7.1,0.0
7174,ARMENIA,Palermo,CALLE,0.25,0,9,0.0,282.0,7.1,8.7
7175,"CABRERA, JOSE A.",Palermo,CALLE,0.25,0,9,0.0,262.8,7.1,6.4
7184,MALABIA,Palermo,CALLE,0.25,0,9,0.0,273.4,7.1,7.6
7185,GORRITI,Palermo,CALLE,0.25,0,9,0.0,273.4,7.1,7.6
7215,LOYOLA,Villa Crespo,CALLE,0.25,0,9,0.0,184.8,7.1,0.0
7242,CASTILLO,Villa Crespo,CALLE,0.25,0,9,0.0,243.1,7.1,4.0
7249,MONTEVIDEO,,CALLE,0.25,0,9,0.0,240.6,7.1,3.7
7271,RODRIGUEZ PEÑA,Recoleta,CALLE,0.25,1,9,14.0,271.6,7.1,7.4
7297,LADINES,Villa Devoto,CALLE,0.25,0,9,0.0,319.1,7.1,13.1
7318,CONCORDIA,Villa Devoto,CALLE,0.25,0,9,0.0,261.2,7.1,6.2
7338,URIARTE,Villa Crespo,CALLE,0.25,1,9,30.6,193.7,7.1,0.0
7339,LOYOLA,Villa Crespo,CALLE,0.25,0,9,0.0,193.7,7.1,0.0
7346,MALABIA,Palermo,CALLE,0.25,0,9,0.0,248.5,7.1,4.7
7347,"CABRERA, JOSE A.",Palermo,CALLE,0.25,0,9,0.0,257.1,7.1,5.7
7351,GORRITI,Palermo,CALLE,0.25,0,9,0.0,273.4,7.1,7.6
7352,ARMENIA,Palermo,CALLE,0.25,0,9,0.0,247.5,7.1,4.5
7395,CHARCAS,Recoleta,CALLE,0.25,0,9,0.0,245.3,7.1,4.3
7398,MONTEVIDEO,Recoleta,CALLE,0.25,0,9,0.0,254.4,7.1,5.4
7434,THAMES,Villa Crespo,CALLE,0.25,1,9,13.3,193.7,7.1,0.0
7435,LOYOLA,Villa Crespo,CALLE,0.25,0,9,0.0,193.7,7.1,0.0
7439,BAHIA BLANCA,Villa Devoto,CALLE,0.25,0,9,0.0,319.1,7.1,13.1
7458,ARMENIA,Palermo,CALLE,0.25,0,9,0.0,316.0,7.1,12.7
7465,GORRITI,Palermo,CALLE,0.25,0,9,0.0,273.4,7.1,7.6
7477,URIARTE,Villa Crespo,CALLE,0.25,1,9,30.6,193.7,7.1,0.0
7485,JUNCAL,Retiro,CALLE,0.25,3,16,34.9,436.6,7.1,21.4
7526,MALABIA,Palermo,CALLE,0.25,0,9,0.0,310.2,7.1,12.0
7533,"CABRERA, JOSE A.",Palermo,CALLE,0.25,0,9,0.0,310.2,7.1,12.0
7554,SANCHEZ DE BUSTAMANTE,Recoleta,CALLE,0.25,0,9,0.0,257.6,7.1,5.8
7559,ACEVEDO,Villa Crespo,CALLE,0.25,0,9,0.0,298.8,7.1,10.7
7560,LERMA,Villa Crespo,CALLE,0.25,0,9,0.0,298.8,7.1,10.7
7616,ARAOZ,Palermo,CALLE,0.25,0,9,0.0,310.2,7.1,12.0
7623,LAPRIDA,Recoleta,CALLE,0.25,0,9,0.0,384.7,7.1,20.9
7639,VERA,Villa Crespo,CALLE,0.25,0,9,0.0,258.6,7.1,5.9
7664,ACEVEDO,Villa Crespo,CALLE,0.25,0,9,0.0,283.5,7.1,8.8
7687,SOLER,Palermo,CALLE,0.25,0,9,0.0,220.3,7.1,1.3
7695,SANCHEZ DE BUSTAMANTE,Recoleta,CALLE,0.25,1,9,16.8,241.2,7.1,3.8
7700,LERMA,Villa Crespo,CALLE,0.25,0,9,0.0,283.5,7.1,8.8
7731,ARAOZ,Palermo,CALLE,0.25,0,9,0.0,310.2,7.1,12.0
7789,ARENALES,Recoleta,CALLE,0.25,0,9,0.0,416.5,7.1,24.7
7790,"MANSILLA, LUCIO NORBERTO, GENERAL",Recoleta,CALLE,0.25,1,9,16.8,226.1,7.1,2.0
7804,THAMES,Villa Crespo,CALLE,0.25,1,9,13.3,225.7,7.1,1.9
7805,VERA,Villa Crespo,CALLE,0.25,0,9,0.0,273.9,7.1,7.7
7806,SOLER,Recoleta,CALLE,0.25,0,9,0.0,220.3,7.1,1.3
7808,TALCAHUANO,Retiro,CALLE,0.25,3,16,33.0,484.1,7.1,28.8
7812,"CARCOVA, DE LA",Recoleta,CALLE,0.25,0,9,0.0,220.3,7.1,1.3
7813,"BRAVO, MARIO",,CALLE,0.25,0,9,0.0,220.3,7.1,1.3
7835,SOLER,Recoleta,CALLE,0.25,0,9,0.0,220.3,7.1,1.3
7847,JUFRE,Villa Crespo,CALLE,0.25,0,9,0.0,300.6,7.1,10.9
7857,ARAOZ,Palermo,CALLE,0.25,0,9,0.0,310.2,7.1,12.0
7866,CAMARGO,Villa Crespo,CALLE,0.25,0,9,0.0,220.1,7.1,1.3
7878,HUMBOLDT,Villa Crespo,CALLE,0.25,0,9,0.0,216.7,7.1,0.9
7881,"ALVAREZ, JULIAN",Palermo,CALLE,0.25,0,9,0.0,269.5,7.1,7.2
7888,THAMES,Villa Crespo,CALLE,0.25,1,9,13.3,273.9,7.1,7.7
7889,VILLARROEL,Villa Crespo,CALLE,0.25,0,9,0.0,273.9,7.1,7.7
7960,MEDRANO,Palermo,CALLE,0.25,1,9,12.7,221.7,7.1,1.5
7965,VERA,Villa Crespo,CALLE,0.25,0,9,0.0,258.9,7.1,5.9
7968,THAMES,Villa Crespo,CALLE,0.25,1,9,13.3,273.9,7.1,7.7
7973,"SALGUERO, JERONIMO",Palermo,CALLE,0.25,0,9,0.0,184.2,7.1,0.0
7974,GORRITI,Palermo,CALLE,0.25,0,9,0.0,231.7,7.1,2.7
7975,MALABIA,Villa Crespo,CALLE,0.25,0,9,0.0,248.2,7.1,4.6
7993,GORRITI,Palermo,CALLE,0.25,0,9,0.0,196.6,7.1,0.0
8022,GURRUCHAGA,Villa Crespo,CALLE,0.25,0,9,0.0,150.5,7.1,0.0
8031,JUFRE,Villa Crespo,CALLE,0.25,0,9,0.0,297.6,7.1,10.5
8173,THAMES,Villa Crespo,CALLE,0.25,1,9,13.3,243.4,7.1,4.1
8187,"ACUÑA DE FIGUEROA, FRANCISCO",Palermo,CALLE,0.25,0,9,0.0,230.5,7.1,2.5
8196,MURILLO,Villa Crespo,CALLE,0.25,0,9,0.0,172.3,7.1,0.0
8216,"SALGUERO, JERONIMO",Palermo,CALLE,0.25,0,9,0.0,215.5,7.1,0.7
8252,LAVALLEJA,Villa Crespo,CALLE,0.25,0,9,0.0,194.8,7.1,0.0
8297,SOLER,Recoleta,CALLE,0.25,0,9,0.0,215.6,7.1,0.7
8323,MURILLO,Villa Crespo,CALLE,0.25,0,9,0.0,172.3,7.1,0.0
8412,HUAURA,Villa Crespo,CALLE,0.25,0,9,0.0,136.1,7.1,0.0
8429,MURILLO,Villa Crespo,CALLE,0.25,1,9,20.8,184.5,7.1,0.0
8463,"ACUÑA DE FIGUEROA, FRANCISCO",Palermo,CALLE,0.25,0,9,0.0,230.5,7.1,2.5
8512,BILLINGHURST,Recoleta,CALLE,0.25,1,9,0.2,251.0,7.1,5.0
8547,THAMES,Villa Crespo,CALLE,0.25,1,9,13.3,187.9,7.1,0.0
8548,MURILLO,Villa Crespo,CALLE,0.25,1,9,20.8,172.5,7.1,0.0
8675,MARTINEZ ROSAS,Villa Crespo,CALLE,0.25,0,9,0.0,184.5,7.1,0.0
8713,PARAGUAY,Recoleta,CALLE,0.25,3,16,84.7,582.1,7.1,0.0
8744,THAMES,Villa Crespo,CALLE,0.25,1,9,13.3,199.9,7.1,0.0
8753,MURILLO,Villa Crespo,CALLE,0.25,1,9,20.8,187.9,7.1,0.0
8824,SANCHEZ DE BUSTAMANTE,Almagro,CALLE,0.25,1,9,21.0,251.0,7.1,5.0
8887,SAN LUIS,Almagro,CALLE,0.25,1,9,12.0,194.1,7.1,0.0
8888,BILLINGHURST,Almagro,CALLE,0.25,1,9,0.2,229.1,7.1,2.4
8917,SIMBRON,Villa Del Parque,CALLE,0.25,0,9,0.0,250.9,7.1,5.0
8924,TUCUMAN,Almagro,CALLE,0.25,0,9,0.0,203.4,7.1,0.0
8944,SERRANO,Villa Crespo,CALLE,0.25,0,9,0.0,199.9,7.1,0.0
8984,HELGUERA,Villa Del Parque,CALLE,0.25,0,9,0.0,268.0,7.1,7.0
8996,VIAMONTE,San Nicolas,CALLE,0.25,3,16,44.0,304.3,7.1,0.0
9013,SANCHEZ DE BUSTAMANTE,Almagro,CALLE,0.25,0,9,0.0,194.1,7.1,0.0
9057,VIAMONTE,San Nicolas,CALLE,0.25,3,16,44.0,305.5,7.1,0.0
9099,TUCUMAN,Almagro,CALLE,0.25,0,9,0.0,194.1,7.1,0.0
9143,"DICKMAN, ADOLFO, DR.",Paternal,CALLE,0.25,0,9,0.0,193.6,7.1,0.0
9144,CUCHA CUCHA,Paternal,CALLE,0.25,0,9,0.0,280.9,7.1,8.5
9169,"LOZANO, PEDRO",Villa Del Parque,CALLE,0.25,0,9,0.0,192.0,7.1,0.0
9198,MEDRANO AV.,Almagro,AVENIDA,0.5,3,16,44.9,331.3,7.1,0.0
9245,CUCHA CUCHA,Paternal,CALLE,0.25,0,9,0.0,193.6,7.1,0.0
9259,"ANCHORENA, TOMAS MANUEL DE, DR.",Balvanera,CALLE,0.25,0,9,0.0,210.4,7.1,0.1
9260,TUCUMAN,Balvanera,CALLE,0.25,0,9,0.0,191.3,7.1,0.0
9345,PUNTA ARENAS,Paternal,CALLE,0.25,0,9,0.0,240.1,7.1,3.7
9407,ESPINOSA,Paternal,CALLE,0.25,0,9,0.0,280.9,7.1,8.5
9422,ESPINOSA,Paternal,CALLE,0.25,0,9,0.0,280.9,7.1,8.5
9477,"MOREAU DE JUSTO, ALICIA AV.",Puerto Madero,AVENIDA,0.5,1,16,5.5,386.0,7.1,0.0
9511,"DICKMAN, ADOLFO, DR.",Paternal,CALLE,0.25,0,9,0.0,297.6,7.1,10.5
9512,ESPINOSA,Paternal,CALLE,0.25,0,9,0.0,297.6,7.1,10.5
9585,"SEGUI, F. J., ALTE.",Paternal,CALLE,0.25,1,9,5.7,269.6,7.1,7.2
9586,ESPINOSA,Paternal,CALLE,0.25,0,9,0.0,297.6,7.1,10.5
9610,BIARRITZ,Paternal,CALLE,0.25,0,9,0.0,252.4,7.1,5.1
9677,TRES ARROYOS,Villa Crespo,CALLE,0.25,0,9,0.0,180.0,7.1,0.0
9681,LINNEO,Paternal,CALLE,0.25,0,9,0.0,260.4,7.1,6.1
9682,TERRERO,Paternal,CALLE,0.25,0,9,0.0,232.9,7.1,2.8
9697,ESPINOSA,Paternal,CALLE,0.25,0,9,0.0,269.6,7.1,7.2
9729,TERRERO,Paternal,CALLE,0.25,0,9,0.0,283.4,7.1,8.8
9757,"GARCIA, JUAN AGUSTIN",Paternal,CALLE,0.25,1,9,12.0,280.9,7.1,8.5
9777,TERRERO,Paternal,CALLE,0.25,0,9,0.0,283.4,7.1,8.8
9787,OLAYA,Villa Crespo,CALLE,0.25,1,9,12.0,221.9,7.1,1.5
9788,"SEGUI, F. J., ALTE.",Paternal,CALLE,0.25,1,9,5.7,269.6,7.1,7.2
9810,"ARTIGAS, JOSE GERVASIO, GRAL.",Villa Del Parque,CALLE,0.25,1,9,7.1,170.7,7.1,0.0
9826,LOS TERRITORIOS,Villa Del Parque,PASAJE,0.0,0,2,0.0,36.0,7.1,4.3
9829,"TRELLES, MANUEL R.",Villa Gral. Mitre,CALLE,0.25,1,9,20.0,280.9,7.1,8.5
9837,GUARDIA VIEJA,Balvanera,CALLE,0.25,0,9,0.0,168.6,7.1,0.0
9866,"DICKMAN, ADOLFO, DR.",Paternal,CALLE,0.25,0,9,0.0,297.6,7.1,10.5
9925,EL PAMPERO,Villa Del Parque,PASAJE,0.0,0,2,0.0,44.5,7.1,5.3
9932,GALLO,,CALLE,0.25,0,9,0.0,241.0,7.1,3.8
9959,GALICIA,Villa Crespo,CALLE,0.25,0,9,0.0,221.9,7.1,1.5
9960,"VIRASORO, VALENTIN",Villa Crespo,CALLE,0.25,0,9,0.0,221.9,7.1,1.5
10002,LINNEO,Paternal,CALLE,0.25,0,9,0.0,255.9,7.1,5.6
10006,"JAURES, JEAN",Balvanera,CALLE,0.25,3,16,35.0,334.0,7.1,9.1
10035,"ESCALADA DE SAN MARTIN, R.",Villa Crespo,CALLE,0.25,0,9,0.0,213.5,7.1,0.5
10036,CUCHA CUCHA,Villa Crespo,CALLE,0.25,0,9,0.0,256.2,7.1,5.6
10047,"BELAUSTEGUI, LUIS, DR.",Villa Crespo,CALLE,0.25,0,9,0.0,190.9,7.1,0.0
10048,"REPETTO, NICOLAS, DR.",Villa Crespo,CALLE,0.25,0,9,0.0,190.9,7.1,0.0
10064,ESPINOSA,Villa Crespo,CALLE,0.25,1,9,20.8,317.5,7.1,12.9
10076,"LAMAS, ANDRES",Paternal,CALLE,0.25,0,9,0.0,283.4,7.1,8.8
10094,SAN BLAS,Villa Gral. Mitre,CALLE,0.25,0,9,0.0,297.6,7.1,10.5
10095,"TRELLES, MANUEL R.",Villa Gral. Mitre,CALLE,0.25,1,9,20.0,297.6,7.1,10.5
10158,"RODRIGUEZ, MANUEL A., GENERAL",Villa Crespo,CALLE,0.25,0,9,0.0,267.7,7.1,7.0
10241,GASCON,Almagro,CALLE,0.25,3,16,61.4,392.1,7.1,0.0
10242,SARMIENTO,Almagro,CALLE,0.25,3,16,51.0,333.6,7.1,0.0
10249,SAN BLAS,Villa Gral. Mitre,CALLE,0.25,0,9,0.0,297.6,7.1,10.5
10250,SANCHEZ,Villa Gral. Mitre,CALLE,0.25,0,9,0.0,297.6,7.1,10.5
10277,GALICIA,Villa Crespo,CALLE,0.25,0,9,0.0,266.9,7.1,6.9
10278,ROJAS,Villa Crespo,CALLE,0.25,0,9,0.0,254.6,7.1,5.4
10286,"ESCALADA DE SAN MARTIN, R.",Villa Crespo,CALLE,0.25,0,9,0.0,317.5,7.1,12.9
10287,ESPINOSA,Villa Crespo,CALLE,0.25,1,9,17.1,317.5,7.1,12.9
10305,"LAMAS, ANDRES",Villa Gral. Mitre,CALLE,0.25,0,9,0.0,283.4,7.1,8.8
10353,"GALLARDO, ANGEL AV.",,AVENIDA,0.5,3,16,41.0,301.1,7.1,0.0
10364,ESPINOSA,Villa Crespo,CALLE,0.25,1,9,17.1,317.5,7.1,12.9
10376,"TRELLES, MANUEL R.",Villa Gral. Mitre,CALLE,0.25,1,9,20.0,297.6,7.1,10.5
10411,"BELAUSTEGUI, LUIS, DR.",Villa Crespo,CALLE,0.25,0,9,0.0,317.5,7.1,12.9
10462,ROJAS,Villa Crespo,CALLE,0.25,0,9,0.0,266.9,7.1,6.9
10487,"BELAUSTEGUI, LUIS, DR.",Caballito,CALLE,0.25,0,9,0.0,317.5,7.1,12.9
10488,ESPINOSA,Caballito,CALLE,0.25,0,9,0.0,317.5,7.1,12.9
10505,CAMARONES,Villa Gral. Mitre,CALLE,0.25,1,9,5.7,289.6,7.1,9.6
10519,LASCANO,Villa Del Parque,CALLE,0.25,1,9,21.1,144.9,7.1,0.0
10520,CONDARCO,Villa Del Parque,CALLE,0.25,0,9,0.0,205.1,7.1,0.0
10551,RIO DE JANEIRO,,CALLE,0.25,1,9,2.3,174.0,7.1,0.0
10588,PUJOL,Caballito,CALLE,0.25,0,9,0.0,305.3,7.1,11.4
10604,PRINGLES,Almagro,CALLE,0.25,0,9,0.0,133.3,7.1,0.0
10608,CONDARCO,Villa Del Parque,CALLE,0.25,0,9,0.0,144.9,7.1,0.0
10621,"BELAUSTEGUI, LUIS, DR.",Caballito,CALLE,0.25,0,9,0.0,317.5,7.1,12.9
10684,LASCANO,Villa Del Parque,CALLE,0.25,1,9,21.1,205.1,7.1,0.0
10729,ESPINOSA,Caballito,CALLE,0.25,0,9,0.0,317.5,7.1,12.9
10740,CANGALLO,Caballito,CALLE,0.25,0,9,0.0,174.0,7.1,0.0
10742,CANGALLO,Caballito,CALLE,0.25,0,9,0.0,174.0,7.1,0.0
10750,"BELAUSTEGUI, LUIS, DR.",Caballito,CALLE,0.25,0,9,0.0,317.5,7.1,12.9
10848,LASCANO,Villa Del Parque,CALLE,0.25,1,9,21.1,204.9,7.1,0.0
10870,TRES ARROYOS,Caballito,CALLE,0.25,0,9,0.0,244.0,7.1,4.1
10871,PAYSANDU,Caballito,CALLE,0.25,0,9,0.0,317.5,7.1,12.9
10874,RIO DE JANEIRO,,CALLE,0.25,1,9,2.3,174.0,7.1,0.0
10896,TERRADA,Villa Del Parque,CALLE,0.25,0,9,0.0,204.9,7.1,0.0
10903,YATAY,Almagro,CALLE,0.25,0,9,0.0,147.6,7.1,0.0
10980,RAMOS MEJIA,Caballito,CALLE,0.25,0,9,0.0,174.0,7.1,0.0
11007,LASCANO,Villa Del Parque,CALLE,0.25,1,9,21.1,219.9,7.1,1.3
11011,TRES ARROYOS,Caballito,CALLE,0.25,0,9,0.0,213.5,7.1,0.5
11012,FRAGATA PRES. SARMIENTO,Caballito,CALLE,0.25,0,9,0.0,317.5,7.1,12.9
11026,TERRADA,Villa Del Parque,CALLE,0.25,0,9,0.0,204.9,7.1,0.0
11033,"VIALE, LUIS",Caballito,CALLE,0.25,0,9,0.0,250.2,7.1,4.9
11034,PUJOL,Caballito,CALLE,0.25,0,9,0.0,250.2,7.1,4.9
11056,RIO DE JANEIRO,,CALLE,0.25,1,9,2.3,174.0,7.1,0.0
11209,"CARRANZA, ADOLFO P.",Villa Del Parque,CALLE,0.25,1,9,16.0,231.8,7.1,2.7
11210,ARGERICH,Villa Del Parque,CALLE,0.25,0,9,0.0,219.9,7.1,1.3
11223,TERRADA,Villa Del Parque,CALLE,0.25,0,9,0.0,228.5,7.1,2.3
11322,"GONZALEZ, ELPIDIO",Villa Santa Rita,CALLE,0.25,0,9,0.0,242.2,7.1,3.9
11323,TERRADA,Villa Santa Rita,CALLE,0.25,0,9,0.0,228.5,7.1,2.3
11367,RIVADAVIA AV.,,AVENIDA,0.5,0,16,0.0,565.6,7.1,17.5
11405,"CARRANZA, ADOLFO P.",Villa Del Parque,CALLE,0.25,1,9,16.0,219.9,7.1,1.3
11432,ARGERICH,Villa Del Parque,CALLE,0.25,0,9,0.0,231.8,7.1,2.7
11436,TERRADA,Villa Santa Rita,CALLE,0.25,0,9,0.0,228.5,7.1,2.3
11495,"SAENZ PEÑA, LUIS, PRES.",Monserrat,CALLE,0.25,3,16,36.0,538.4,7.1,32.6
11558,"GONZALEZ, ELPIDIO",Villa Santa Rita,CALLE,0.25,0,9,0.0,223.3,7.1,1.7
11618,CHIMBORAZO,Villa Santa Rita,CALLE,0.25,0,9,0.0,223.3,7.1,1.7
11660,PLANES,Caballito,CALLE,0.25,0,9,0.0,154.0,7.1,0.0
11662,ARGERICH,Villa Santa Rita,CALLE,0.25,0,9,0.0,223.3,7.1,1.7
11691,TERRADA,Villa Santa Rita,CALLE,0.25,0,9,0.0,219.3,7.1,1.2
11692,"MORAN, PEDRO",Villa Devoto,CALLE,0.25,0,9,0.0,294.0,7.1,10.1
11704,LAPACHO,Villa Santa Rita,CALLE,0.25,0,9,0.0,223.3,7.1,1.7
11718,HELGUERA,Villa Santa Rita,CALLE,0.25,0,9,0.0,183.2,7.1,0.0
11747,"GARCIA, CEFERINO, AGENTE",Villa Santa Rita,CALLE,0.25,0,9,0.0,223.3,7.1,1.7
11774,HELGUERA,Villa Santa Rita,CALLE,0.25,0,9,0.0,183.2,7.1,0.0
11790,"GONZALEZ, ELPIDIO",Villa Santa Rita,CALLE,0.25,0,9,0.0,223.3,7.1,1.7
11791,"DEDICO, DOMINGO, AGENTE",Villa Santa Rita,CALLE,0.25,0,9,0.0,231.8,7.1,2.7
11800,MARTIN PESCADOR,Villa Del Parque,PASAJE,0.0,0,2,0.0,54.5,7.1,6.5
11808,"GARCIA, JUAN AGUSTIN",Villa Santa Rita,CALLE,0.25,1,9,15.0,231.5,7.1,2.6
11819,"JAURETCHE, ARTURO",Caballito,CALLE,0.25,0,9,0.0,193.1,7.1,0.0
11844,"GONZALEZ, ELPIDIO",Villa Santa Rita,CALLE,0.25,0,9,0.0,223.3,7.1,1.7
11845,HELGUERA,Villa Santa Rita,CALLE,0.25,0,9,0.0,211.4,7.1,0.2
11858,"GARCIA, JUAN AGUSTIN",Villa Santa Rita,CALLE,0.25,1,9,15.0,219.3,7.1,1.2
11882,CERVANTES,Villa Devoto,CALLE,0.25,1,9,12.9,294.0,7.1,10.1
11893,"GARCIA, JUAN AGUSTIN",Villa Santa Rita,CALLE,0.25,1,9,15.0,219.3,7.1,1.2
11894,CHIMBORAZO,Villa Santa Rita,CALLE,0.25,0,9,0.0,231.5,7.1,2.6
11905,EL LITORAL,Villa Santa Rita,CALLE,0.25,0,9,0.0,151.2,7.1,0.0
11931,"GARCIA, JUAN AGUSTIN",Villa Santa Rita,CALLE,0.25,1,9,15.0,219.3,7.1,1.2
11932,ARGERICH,Villa Santa Rita,CALLE,0.25,0,9,0.0,231.5,7.1,2.6
11934,MARTIN PESCADOR,Villa Del Parque,PASAJE,0.0,0,2,0.0,54.5,7.1,6.5
11950,LA COMUNA,Villa Santa Rita,CALLE,0.25,0,9,0.0,183.2,7.1,0.0
11994,PRINGLES,Almagro,CALLE,0.25,0,9,0.0,128.5,7.1,0.0
12027,"GONZALEZ, ELPIDIO",Villa Santa Rita,CALLE,0.25,0,9,0.0,211.4,7.1,0.2
12038,"GARCIA, JUAN AGUSTIN",Villa Santa Rita,CALLE,0.25,1,9,15.0,219.3,7.1,1.2
12050,HELGUERA,Villa Santa Rita,CALLE,0.25,0,9,0.0,219.3,7.1,1.2
12078,ARGERICH,Villa Santa Rita,CALLE,0.25,0,9,0.0,219.3,7.1,1.2
12096,"MORAN, PEDRO",Villa Devoto,CALLE,0.25,0,9,0.0,253.7,7.1,5.3
12117,"VEDIA, ENRIQUE DE",Villa Del Parque,PASAJE,0.0,0,2,0.0,54.5,7.1,6.5
12132,HELGUERA,Villa Santa Rita,CALLE,0.25,0,9,0.0,219.3,7.1,1.2
12133,CAMARONES,Villa Santa Rita,CALLE,0.25,1,9,5.7,236.2,7.1,3.2
12134,TERRADA,Villa Santa Rita,CALLE,0.25,0,9,0.0,222.5,7.1,1.6
12154,MARTIN PESCADOR,Villa Del Parque,PASAJE,0.0,0,2,0.0,54.5,7.1,6.5
12159,"DANTAS, JULIO S.",Villa Santa Rita,PASAJE,0.0,0,2,0.0,54.5,7.1,6.5
12165,LOS ANDES,Villa Santa Rita,CALLE,0.25,0,9,0.0,219.3,7.1,1.2
12183,"MORAN, PEDRO",Villa Devoto,CALLE,0.25,0,9,0.0,251.5,7.1,5.0
12212,CONDARCO,,CALLE,0.25,0,9,0.0,236.2,7.1,3.2
12222,SAN BLAS,Villa Santa Rita,CALLE,0.25,0,9,0.0,236.0,7.1,3.2
12229,PRINGLES,Almagro,CALLE,0.25,0,9,0.0,141.8,7.1,0.0
12232,EL PEREGRINO,Villa Santa Rita,CALLE,0.25,0,9,0.0,219.3,7.1,1.2
12242,"MOREAU DE JUSTO, ALICIA AV.",Puerto Madero,AVENIDA,0.5,2,16,18.1,333.8,7.1,0.0
12246,SANTIAGO DEL ESTERO,Monserrat,CALLE,0.25,3,16,70.7,600.0,7.1,9.5
12303,"MORAN, PEDRO",Villa Devoto,CALLE,0.25,0,9,0.0,251.5,7.1,5.0
12305,"GARCIA, JUAN AGUSTIN",Villa Santa Rita,CALLE,0.25,1,9,15.0,219.3,7.1,1.2
12309,CAMARONES,Villa Santa Rita,CALLE,0.25,1,9,5.7,222.5,7.1,1.6
12390,"SAN GINES, MANUEL DE",Villa Santa Rita,PASAJE,0.0,0,2,0.0,54.5,7.1,6.5
12391,YATAY,Almagro,CALLE,0.25,0,9,0.0,204.0,7.1,0.0
12398,TERRADA,Villa Santa Rita,CALLE,0.25,0,9,0.0,222.5,7.1,1.6
12438,"VEDIA, ENRIQUE DE",Villa Santa Rita,PASAJE,0.0,0,2,0.0,54.5,7.1,6.5
12447,BELGRANO AV.,Monserrat,AVENIDA,0.5,2,16,30.6,500.9,7.1,9.8
12489,MERCEDES,Monte Castro,CALLE,0.25,0,9,0.0,172.6,7.1,0.0
12492,BELGRANO AV.,Monserrat,AVENIDA,0.5,3,16,64.0,721.7,7.1,29.9
12497,CASTRO BARROS AV.,Almagro,AVENIDA,0.5,3,16,36.3,446.6,7.1,3.3
